,id,price,builtArea,pricePerBuiltSqm,stratum,administrationFee,floor,isDuplex,privateArea,rooms,toilets,parkingSpaces,hasServiceRoom,hasServiceToilet,hasLaundryZone,hasDeposit,hasStudy,isExterior,hasTerrace,terraceArea,hasCommunalHall,hasTennisCourt,hasSoccerField,hasKidsPlayZone,hasGreenZones,isResidentialComplex,hasConcierge,hasVisitorParking,hasPool,long,lat,geometry
1078,2150ea12-98a2-4718-87b4-e719cf518340,370000000,83.0,4457831.325301205,5.0,248000.0,7.125251846877099,False,83.0,3,2,1.0,False,False,True,True,False,True,False,28.139204545454547,True,False,False,True,True,True,True,False,True,-75.60084,6.2165613,POINT (-75.60084 6.2165613)
1079,2154d365-43df-415e-8c4e-fcefb19d4dff,240000000,64.0,3750000.0,4.0,2718437.97185619,4.0,False,64.0,2,2,1.0,False,False,True,True,False,True,False,28.139204545454547,False,False,False,False,False,False,False,False,False,-75.60417,6.2563605,POINT (-75.60417 6.2563605)
1080,21571986-b8b3-4119-ab48-1499d6fc5b6d,630000000,159.0,3962264.150943396,6.0,488000.0,7.125251846877099,False,159.0,3,4,2.0,True,False,True,True,True,True,False,28.139204545454547,True,False,False,True,True,True,True,False,False,-75.57102,6.1811137,POINT (-75.57102 6.1811137)
1081,2157a2ea-ce67-4c7d-9c10-766f87281369,1300000000,270.0,4814814.814814814,5.0,1015000000.0,10.0,False,270.0,3,4,3.0,True,False,True,True,True,True,False,28.139204545454547,True,False,False,True,True,True,True,False,True,-75.557,6.185751,POINT (-75.557 6.185751)
1082,2158e1b6-1e2a-4dc1-bfa0-debf741a483f,239000000,57.7,4142114.3847487,4.0,2718437.97185619,14.0,False,57.7,2,2,1.0,False,False,False,True,False,False,False,28.139204545454547,False,False,False,False,False,True,True,False,True,-75.594986,6.27467,POINT (-75.594986 6.27467)
1083,21618af5-1141-4723-a8a8-f4d0a281e353,395000000,103.0,3834951.45631068,6.0,380000.0,7.125251846877099,False,103.0,3,2,1.0,True,False,True,True,False,True,False,28.139204545454547,True,False,False,True,True,True,True,False,True,-75.56306,6.193505,POINT (-75.56306 6.193505)
1084,216494e2-47b7-4596-8886-8300e05e74cc,520000000,105.0,4952380.952380952,6.0,508000.0,6.0,False,105.0,3,2,2.0,False,False,True,True,False,True,False,28.139204545454547,True,False,False,True,False,False,True,False,True,-75.579666,6.190862,POINT (-75.579666 6.190862)
1085,21676f44-3311-4a67-be0a-94b957472cbd,420000000,90.0,4666666.666666667,2.0,2718437.97185619,7.125251846877099,False,90.0,3,2,1.0,False,False,True,False,False,False,False,28.139204545454547,False,False,False,True,True,False,True,False,True,-75.565605,6.225843,POINT (-75.565605 6.225843)
1086,217d18df-00aa-43a8-981d-25efffcf92a4,590000000,122.0,4836065.573770491,4.0,2718437.97185619,8.0,False,122.0,3,2,1.0,False,False,True,False,True,False,False,28.139204545454547,False,False,False,False,False,False,False,False,False,-75.59648,6.2413545,POINT (-75.59648 6.2413545)
1087,218700c5-efb8-4ac7-86d7-0e8dc337cc1f,460500000,61.0,7549180.327868853,6.0,230000.0,3.0,False,125.07398355754857,1,2,2.0,False,False,False,False,False,True,False,28.139204545454547,True,False,False,True,True,False,True,False,True,-75.570946,6.1962934,POINT (-75.570946 6.1962934)
1088,21870dd6-320b-46fe-9694-084a7eebbb57,200000000,70.0,2857142.8571428573,3.0,176000.0,13.0,False,70.0,3,2,1.0,False,False,False,False,False,True,False,28.139204545454547,False,False,False,False,False,False,False,False,False,-75.59055,6.2789965,POINT (-75.59055 6.2789965)
1089,2197121c-b8c9-48ee-946d-f83b7bc6dd8d,115000000,43.0,2674418.604651163,3.0,80150.0,10.0,False,41.0,2,1,1.6517575616022422,False,False,True,False,False,False,False,28.139204545454547,True,False,False,True,True,True,False,False,False,-75.53681,6.23021,POINT (-75.53681 6.23021)
1090,219ad3c6-f783-44cb-8324-2508131ed706,250000000,53.0,4716981.132075472,1.0,146200.0,7.125251846877099,False,53.0,3,2,1.0,False,False,True,False,False,False,False,28.139204545454547,False,False,False,True,True,True,True,False,False,-75.60408,6.217812,POINT (-75.60408 6.217812)
1091,21a84575-d622-4623-8493-580a1f5270b8,355000000,84.0,4226190.476190476,5.0,2718437.97185619,7.125251846877099,False,84.0,3,2,1.0,True,False,True,False,False,False,False,28.139204545454547,False,False,False,False,False,False,False,False,False,-75.562706,6.2019043,POINT (-75.562706 6.2019043)
1092,21af301c-0900-4688-89c9-1fe2e5f7eff0,130000000,30.0,4333333.333333333,3.0,35000.0,3.0,False,30.0,1,1,1.6517575616022422,False,False,True,True,True,False,False,28.139204545454547,False,False,False,False,False,False,False,False,False,-75.60933,6.248136,POINT (-75.60933 6.248136)
1093,21b7ec68-6172-4b2d-8d57-7ca80b114403,315000000,40.0,7875000.0,5.0,2718437.97185619,7.125251846877099,False,40.0,1,1,1.0,False,False,False,False,True,False,False,28.139204545454547,False,False,False,False,False,False,False,False,False,-75.57275,6.22354,POINT (-75.57275 6.22354)
1094,21b9a587-64fb-4715-a911-08f1a8c59ea5,750000000,117.0,6410256.41025641,6.0,2718437.97185619,1.0,False,117.0,2,3,1.6517575616022422,False,False,False,False,False,True,False,28.139204545454547,True,False,False,True,True,True,True,False,True,-75.56893,6.21393,POINT (-75.56893 6.21393)
1095,21c6db69-b2d0-466e-901c-e0ca7a8fd973,390000000,110.0,3545454.5454545454,5.0,465000.0,2.0,False,110.0,3,2,1.6517575616022422,True,False,True,True,False,True,False,28.139204545454547,False,False,False,False,False,True,False,False,False,-75.59475,6.2453375,POINT (-75.59475 6.2453375)
1096,21c7688c-f65d-4b5c-b1d6-700ccd613cfd,550000000,206.0,2669902.91262136,5.0,1000000.0,6.0,False,206.0,4,3,2.0,True,False,True,True,False,True,False,28.139204545454547,False,False,False,False,False,True,True,False,False,-75.59514,6.246949,POINT (-75.59514 6.246949)
1097,21d0edf4-3c2b-40ed-901d-3bbb4f230503,350000000,120.0,2916666.6666666665,4.0,320000.0,12.0,False,120.0,3,3,1.0,True,False,True,False,True,False,False,28.139204545454547,False,False,False,False,False,False,True,False,False,-75.564064,6.2464123,POINT (-75.564064 6.2464123)
1098,21db08d6-1792-44d2-acde-55b55fd3b7c6,990000000,214.0,4626168.224299066,6.0,579500.0,4.0,False,214.0,4,5,2.0,True,False,False,True,True,False,False,28.139204545454547,True,False,False,True,True,True,True,False,True,-75.55569,6.202774,POINT (-75.55569 6.202774)
1099,21de9b8e-5af4-4ff5-8c14-9e0174c69859,1000000000,204.0,4901960.784313725,5.0,2718437.97185619,1.0,False,204.0,4,3,1.0,False,False,False,False,False,False,False,28.139204545454547,False,False,False,False,False,False,False,False,False,-75.58044,6.239263,POINT (-75.58044 6.239263)
1100,21e2ec0b-410f-4716-be13-6d13d5142331,490000000,87.16,5621844.882973841,5.0,2718437.97185619,22.0,False,87.16,3,2,2.0,False,False,False,True,False,False,False,28.139204545454547,True,False,False,True,True,True,True,True,True,-75.57851,6.1861253,POINT (-75.57851 6.1861253)
1101,21ee1b13-71b2-41a2-8fdc-10f202c46d6c,790000000,339.0,2330383.480825959,6.0,700000.0,7.125251846877099,False,339.0,3,4,2.0,True,False,True,True,True,True,False,28.139204545454547,True,False,False,False,True,True,True,True,False,-75.572754,6.2009454,POINT (-75.572754 6.2009454)
1102,21f5a085-e09e-46c3-bd79-a04d6f9d406b,650000000,151.0,4304635.761589404,6.0,2718437.97185619,7.125251846877099,False,151.0,3,3,2.0,False,False,True,False,True,False,False,28.139204545454547,False,False,False,True,True,False,True,False,True,-75.595474,6.2109,POINT (-75.595474 6.2109)
1103,21f96296-f76f-442f-99b8-5c02ce463a3c,420000000,93.0,4516129.0322580645,4.0,2718437.97185619,2.0,False,93.0,3,3,1.0,False,False,False,False,True,True,False,28.139204545454547,False,False,False,False,False,False,False,False,False,-75.58925,6.210142,POINT (-75.58925 6.210142)
1104,21fe06a7-a46a-4909-b43a-d638b422c79a,235000000,55.0,4272727.2727272725,4.939397078628406,40000.0,7.125251846877099,False,55.0,2,1,1.6517575616022422,False,False,False,False,False,False,False,28.139204545454547,False,False,False,False,False,False,False,False,False,-75.59141,6.2315135,POINT (-75.59141 6.2315135)
1105,220bb5c8-ac12-49e6-a7e7-02a303e560de,540000000,117.0,4615384.615384615,6.0,500000.0,7.125251846877099,False,117.0,2,3,2.0,False,False,True,True,True,True,False,28.139204545454547,True,False,False,True,True,True,True,False,False,-75.55853,6.221775,POINT (-75.55853 6.221775)
1106,2216ec1c-dbca-459d-a529-2c23d75f2fac,665000000,111.0,5990990.990990991,4.939397078628406,390000.0,7.125251846877099,False,111.0,3,3,2.0,False,False,False,False,True,True,False,28.139204545454547,True,False,False,True,True,True,True,False,True,-75.576256,6.213287,POINT (-75.576256 6.213287)
1107,22285bb8-62b9-4e7e-a5cd-f31dfd884190,338000000,73.0,4630136.98630137,4.0,284000.0,7.125251846877099,False,73.0,3,2,1.0,False,False,False,False,False,True,False,28.139204545454547,True,False,False,True,True,True,True,False,True,-75.5611,6.227513,POINT (-75.5611 6.227513)
1108,2228b32a-c870-408e-bc5e-c752ed0281dd,360000000,110.0,3272727.272727273,5.0,230000.0,2.0,True,110.0,3,2,2.0,True,False,False,False,True,True,True,28.139204545454547,False,False,False,False,True,False,False,False,False,-75.59676,6.2678475,POINT (-75.59676 6.2678475)
1109,2230b509-e971-4da1-8515-98d038ae0ad1,310000000,96.0,3229166.6666666665,5.0,178000.0,7.125251846877099,False,96.0,3,2,1.0,False,False,True,False,False,True,False,28.139204545454547,True,False,False,True,False,True,True,False,True,-75.60599,6.220624,POINT (-75.60599 6.220624)
1110,223c711c-ce09-482b-9a41-b9620d5b3b2e,820000000,125.0,6560000.0,6.0,2718437.97185619,18.0,False,118.0,3,4,2.0,False,False,True,True,True,False,False,28.139204545454547,True,False,False,True,True,True,True,True,True,-75.56849,6.2209315,POINT (-75.56849 6.2209315)
1111,223a1b1e-4142-405c-abd8-50d8d7261047,470000000,87.0,5402298.850574712,4.939397078628406,299000.0,7.125251846877099,False,87.0,3,2,2.0,False,False,True,False,False,False,False,28.139204545454547,False,False,False,False,True,True,True,False,True,-75.56582,6.2476377,POINT (-75.56582 6.2476377)
1112,223fca5b-bdc7-4a44-8d39-b7e304cd6e17,1950000000,302.0,6456953.642384106,6.0,906000.0,7.125251846877099,False,302.0,3,4,3.0,True,False,True,True,True,True,False,28.139204545454547,True,False,False,True,True,True,True,False,True,-75.569855,6.19155,POINT (-75.569855 6.19155)
1113,22436e3a-4f9d-4407-9259-8125e54955d7,760000000,145.0,5241379.310344827,6.0,495000.0,10.0,False,145.0,3,4,2.0,False,False,True,True,False,False,False,28.139204545454547,True,False,False,True,True,True,True,True,True,-75.58152,6.2034125,POINT (-75.58152 6.2034125)
1114,2244982a-5b11-4c0b-ae56-6d8c7ee3d021,205000000,75.0,2733333.333333333,3.0,2718437.97185619,7.125251846877099,False,75.0,3,2,1.6517575616022422,False,False,True,False,True,False,False,28.139204545454547,False,False,False,False,False,False,False,False,False,-75.55863,6.2739925,POINT (-75.55863 6.2739925)
1115,22599e3a-97c6-45a0-8c7f-0e6cf407d1e7,260000000,72.0,3611111.111111111,1.0,2718437.97185619,3.0,False,125.07398355754857,2,2,1.6517575616022422,False,False,False,False,False,False,False,28.139204545454547,False,False,False,False,False,False,False,False,False,-75.60572,6.251773,POINT (-75.60572 6.251773)
1116,225ab1db-3699-495f-9605-3e2f6ef68ad4,420000000,110.0,3818181.8181818174,5.0,290000.0,7.125251846877099,False,110.0,3,3,2.0,False,False,True,False,True,True,False,28.139204545454547,False,False,False,False,False,False,False,False,False,-75.597626,6.2409353,POINT (-75.597626 6.2409353)
1117,22706490-8368-43de-9288-003924485400,710000000,158.0,4493670.886075949,6.0,425000.0,7.125251846877099,False,158.0,3,3,2.0,True,False,True,True,True,True,False,28.139204545454547,True,False,False,True,True,True,True,False,True,-75.57693,6.1972384,POINT (-75.57693 6.1972384)
1118,227251b9-8986-4e44-9230-f716ea5d8073,340000000,68.0,5000000.0,4.0,200000.0,7.0,False,65.0,3,3,1.0,False,False,True,False,True,False,False,28.139204545454547,True,False,False,True,True,True,True,False,True,-75.59418,6.2745557,POINT (-75.59418 6.2745557)
1119,22789934-7a90-4382-a913-ba9729a211b7,450000000,105.0,4285714.285714285,6.0,2718437.97185619,2.0,False,105.0,2,3,2.0,True,False,True,True,True,False,False,28.139204545454547,False,False,False,False,True,True,True,True,False,-75.56607,6.211933,POINT (-75.56607 6.211933)
1120,22814dcd-880e-40dd-8269-d1acffeb4ae9,180000000,50.0,3600000.0,3.0,2718437.97185619,1.0,False,50.0,2,1,1.6517575616022422,False,False,True,False,False,False,False,28.139204545454547,False,False,False,False,False,False,False,False,False,-75.59739,6.221309,POINT (-75.59739 6.221309)
1121,22821684-6743-4100-8b5a-6cc2bc1ee2b6,430000000,117.0,3675213.675213675,6.0,370000.0,7.125251846877099,False,117.0,3,2,2.0,True,False,True,False,True,True,False,28.139204545454547,False,False,False,True,True,True,True,False,False,-75.56577,6.215938,POINT (-75.56577 6.215938)
1122,228f4a8b-1565-4e67-a769-66b6bc2d3d24,370000000,109.0,3394495.4128440367,6.0,492000.0,5.0,False,109.0,3,3,2.0,True,False,False,False,False,False,False,28.139204545454547,True,False,False,True,True,True,True,False,False,-75.577415,6.1894107,POINT (-75.577415 6.1894107)
1123,22988249-dd94-48b9-9e55-97ee6dddea7d,240000000,121.0,1983471.0743801647,3.0,2718437.97185619,4.0,False,121.0,4,2,1.0,False,False,True,False,True,False,False,28.139204545454547,False,False,False,False,False,False,False,False,False,-75.56136,6.243442,POINT (-75.56136 6.243442)
1124,22a92dfa-a2fd-46c9-8ffc-979639750e49,540000000,94.0,5744680.85106383,5.0,2718437.97185619,2.0,False,94.0,3,2,1.0,False,False,True,False,False,False,False,28.139204545454547,False,False,False,False,False,False,False,False,False,-75.59368,6.2442517,POINT (-75.59368 6.2442517)
1125,22aceaa4-d9ee-4d5d-8568-c7537fe4aca2,200000000,38.0,5263157.894736842,5.0,2718437.97185619,7.125251846877099,False,38.0,1,1,1.6517575616022422,False,False,True,True,True,True,False,28.139204545454547,False,False,False,False,False,False,True,False,False,-75.603386,6.232252,POINT (-75.603386 6.232252)
1126,22ad5e87-2e46-431a-9c93-3f3998611b4e,1330000000,193.0,6891191.709844559,6.0,790000.0,10.0,False,193.0,3,4,2.0,False,False,False,False,False,False,False,28.139204545454547,False,False,False,False,True,True,False,False,False,-75.56854,6.2013683,POINT (-75.56854 6.2013683)
1127,22b97278-ba0c-44db-9a4e-2460c0ea1edd,430000000,123.0,3495934.9593495936,6.0,420000.0,3.0,False,123.0,3,3,2.0,True,False,False,True,True,True,False,28.139204545454547,False,False,False,True,True,True,False,False,False,-75.574425,6.183372,POINT (-75.574425 6.183372)
1128,22bcd2a0-456c-4a37-b14f-c6ef46bf5dd1,460000000,100.0,4600000.0,5.0,2718437.97185619,4.0,False,100.0,3,2,1.0,False,False,True,False,False,False,False,28.139204545454547,False,False,False,False,False,False,False,False,False,-75.59653,6.2410135,POINT (-75.59653 6.2410135)
1129,22be5012-5648-4ed0-8829-110d8e456723,285000000,75.0,3800000.0,4.0,2718437.97185619,17.0,False,75.0,3,2,1.0,False,False,True,True,False,True,False,28.139204545454547,True,False,False,True,False,True,True,False,True,-75.60374,6.220195,POINT (-75.60374 6.220195)
1130,22c93bf9-4507-4ef7-8120-32fa35f9da19,420000000,88.0,4772727.2727272725,1.0,380000.0,7.125251846877099,False,88.0,3,2,2.0,True,False,True,False,False,False,False,28.139204545454547,False,False,False,False,True,True,True,False,True,-75.56666,6.224614,POINT (-75.56666 6.224614)
1131,22de8e29-1427-4df7-b1ed-20e0fb967c17,460000000,98.0,4693877.551020408,5.0,265000.0,7.125251846877099,False,108.0,3,3,1.0,False,False,False,False,False,False,False,28.139204545454547,False,False,False,False,False,False,False,False,False,-75.6039,6.2370415,POINT (-75.6039 6.2370415)
1132,22e14ed4-7ccc-429a-94e8-d9cf6f7aebc9,200000000,65.0,3076923.076923077,4.0,2718437.97185619,1.0,False,65.0,3,2,1.6517575616022422,False,False,True,False,False,False,False,28.139204545454547,True,False,False,True,True,True,True,False,True,-75.598755,6.201172,POINT (-75.598755 6.201172)
1133,22e3a58a-42d7-4c32-8cdc-86a6e99b47aa,520000000,130.0,4000000.0,5.0,2718437.97185619,6.0,True,130.0,4,3,1.0,False,False,True,False,False,False,True,4.0,False,False,False,False,False,False,False,False,False,-75.60241,6.2368555,POINT (-75.60241 6.2368555)
1134,22ebd9c4-9405-4f1d-a53e-b5ab91aab307,410000000,103.0,3980582.524271845,6.0,380000.0,7.125251846877099,False,103.0,2,2,1.0,True,False,True,True,True,True,False,28.139204545454547,True,False,False,True,True,True,True,False,False,-75.560165,6.2004843,POINT (-75.560165 6.2004843)
1135,22f03983-805c-4d1e-b62d-a8ece2089317,125000000,45.0,2777777.777777778,2.0,2718437.97185619,1.0,False,45.0,2,1,1.6517575616022422,False,False,False,False,False,False,False,28.139204545454547,True,False,False,True,False,False,True,True,False,-75.53753,6.229551,POINT (-75.53753 6.229551)
1136,22f17a74-2817-446e-94ed-ab00483bb55e,1300000000,300.0,4333333.333333333,6.0,1300000.0,7.125251846877099,False,300.0,3,5,3.0,True,False,True,False,True,False,True,28.139204545454547,True,False,False,True,True,False,True,False,True,-75.55806,6.210709,POINT (-75.55806 6.210709)
1137,22f1cf8a-fbe8-4416-a518-097c0bbe042e,390000000,72.0,5416666.666666667,5.0,205000.0,7.125251846877099,False,72.0,2,2,1.0,False,False,False,False,False,False,False,28.139204545454547,False,False,False,False,False,False,False,False,False,-75.60101,6.235694,POINT (-75.60101 6.235694)
1138,22f3553d-3faa-4a9b-9a5a-33714c8c5b44,940000000,132.0,7121212.121212121,6.0,560000.0,11.0,False,125.07398355754857,3,5,3.0,True,False,False,False,True,False,False,28.139204545454547,False,False,False,False,True,True,True,False,True,-75.568535,6.2031326,POINT (-75.568535 6.2031326)
1139,22f56013-70f6-4604-a73a-8b8df32d1974,580000000,159.0,3647798.742138365,6.0,527000.0,7.125251846877099,False,159.0,3,3,2.0,True,False,True,False,True,False,False,28.139204545454547,True,False,False,False,True,False,True,False,False,-75.555565,6.201399,POINT (-75.555565 6.201399)
1140,2310c1cd-76bb-45a0-85b7-48c29a3c1544,800000000,255.0,3137254.901960784,6.0,2718437.97185619,7.125251846877099,False,255.0,4,4,2.0,False,False,True,False,True,False,False,28.139204545454547,False,False,False,False,True,False,False,False,False,-75.55848,6.2090764,POINT (-75.55848 6.2090764)
1141,22fe6ebc-d26c-4d49-bf24-14e8dd42140a,335000000,97.0,3453608.2474226803,5.0,310000.0,7.125251846877099,False,97.0,3,3,1.0,False,False,True,True,False,True,False,28.139204545454547,True,False,False,True,True,True,True,False,True,-75.603935,6.217907,POINT (-75.603935 6.217907)
1142,22ffa6ce-073a-4440-9595-69587ea95fc0,570000000,200.0,2850000.0,6.0,525000.0,7.125251846877099,False,200.0,3,3,2.0,False,False,True,True,True,True,False,28.139204545454547,False,False,False,False,True,True,True,False,True,-75.57642,6.1946316,POINT (-75.57642 6.1946316)
1143,23066743-a81c-4b73-b35b-75242e1ca225,500000000,139.0,3597122.3021582733,5.0,2718437.97185619,7.0,False,139.0,3,2,1.0,False,False,True,True,True,True,False,28.139204545454547,False,False,False,False,False,False,False,False,False,-75.58133,6.2413783,POINT (-75.58133 6.2413783)
1144,2310ab20-84ca-4b5e-9dde-3100183d59b4,360000000,105.0,3428571.4285714286,4.0,2718437.97185619,7.125251846877099,False,125.07398355754857,3,2,1.0,False,False,False,False,False,False,False,28.139204545454547,False,False,False,False,False,False,False,False,False,-75.61422,6.247918,POINT (-75.61422 6.247918)
1145,23122ae3-9bdf-452b-8fb5-f9862a4ec116,680000000,180.0,3777777.777777778,6.0,2718437.97185619,7.0,False,180.0,3,3,2.0,True,False,True,False,True,False,False,28.139204545454547,False,False,False,False,False,False,True,False,False,-75.57768,6.1968575,POINT (-75.57768 6.1968575)
1146,2318b301-8880-4858-aa90-d78cb9990ae9,1400000000,220.0,6363636.363636363,5.0,2718437.97185619,6.0,False,220.0,3,4,1.0,False,False,True,False,False,False,False,28.139204545454547,True,False,False,True,False,True,False,False,True,-75.572296,6.190542,POINT (-75.572296 6.190542)
1147,2322513a-4c03-4b49-8ce1-ee053841be3e,395000000,84.0,4702380.952380952,5.0,240000.0,7.125251846877099,False,84.0,2,2,1.0,False,False,True,False,True,True,False,28.139204545454547,True,False,False,True,True,True,True,False,True,-75.605156,6.215517,POINT (-75.605156 6.215517)
1148,232a7de4-e3df-4771-ab9c-1c64c75ab56b,280000000,78.0,3589743.589743589,3.0,2718437.97185619,7.125251846877099,False,78.0,3,2,1.6517575616022422,False,False,True,False,False,False,False,28.139204545454547,False,False,False,False,False,False,False,False,False,-75.55735,6.2419896,POINT (-75.55735 6.2419896)
1149,2336be73-5dc0-4cb7-89f1-9301c6f59077,760000000,158.0,4810126.582278481,6.0,2718437.97185619,6.0,False,158.0,3,4,2.0,True,False,True,False,True,False,False,28.139204545454547,False,False,False,False,False,False,False,False,False,-75.57682,6.1970587,POINT (-75.57682 6.1970587)
1150,23308602-0f29-44e9-914a-f7f576587cf7,670000000,238.0,2815126.050420168,6.0,940000.0,7.125251846877099,False,238.0,4,4,2.0,True,False,True,True,True,False,False,28.139204545454547,False,False,False,False,True,True,True,True,False,-75.572174,6.201524,POINT (-75.572174 6.201524)
1151,2333b885-ec11-40a0-b9a9-30ac7ed6ac42,345000000,82.0,4207317.073170732,4.0,2718437.97185619,6.0,False,82.0,3,2,1.0,False,False,True,True,False,True,False,28.139204545454547,True,False,False,True,True,True,True,False,True,-75.599365,6.2281713,POINT (-75.599365 6.2281713)
1152,2335cb63-51e2-4e46-931a-b46e154a1c90,440000000,98.0,4489795.918367347,5.0,2718437.97185619,16.0,False,98.0,3,2,2.0,False,False,True,True,True,True,False,28.139204545454547,True,False,False,True,False,True,True,False,True,-75.60282,6.22015,POINT (-75.60282 6.22015)
1153,233802d2-020d-44c0-af18-8eab45ff0b0f,330000000,74.0,4459459.459459459,4.0,290000.0,7.125251846877099,False,74.0,3,3,1.0,False,False,True,True,False,True,False,28.139204545454547,True,False,False,True,False,True,True,False,False,-75.60825,6.2511253,POINT (-75.60825 6.2511253)
1154,23449b6a-d040-4648-b017-2d5a8f4febf4,250000000,72.0,3472222.222222222,4.0,165000.0,17.0,False,72.0,3,2,1.0,False,False,True,False,False,False,False,28.139204545454547,True,False,False,False,True,False,True,False,True,-75.6032,6.204196,POINT (-75.6032 6.204196)
1155,23464f24-0f6f-49eb-941c-9a3bc425cdd7,525000000,87.0,6034482.75862069,6.0,2718437.97185619,13.0,False,87.0,2,2,2.0,False,False,True,True,True,False,True,28.139204545454547,True,False,False,True,True,True,True,True,True,-75.56218,6.220428,POINT (-75.56218 6.220428)
1156,23468893-04ac-43a3-b016-98aa91db0960,310000000,134.0,2313432.835820896,4.0,2718437.97185619,2.0,False,134.0,4,2,1.6517575616022422,True,False,True,True,False,True,False,28.139204545454547,False,False,False,False,False,False,False,False,False,-75.59835,6.251733,POINT (-75.59835 6.251733)
1157,23476e61-691d-4f8c-ac00-61b542827814,1100000000,160.0,6875000.0,6.0,420000.0,24.0,False,160.0,4,5,2.0,True,False,True,False,False,False,False,28.139204545454547,True,False,False,True,True,True,True,False,True,-75.556595,6.2166986,POINT (-75.556595 6.2166986)
1158,234af38e-94dd-4106-b89e-55b6d98c4cde,330000000,96.0,3437500.0,3.0,70000.0,7.125251846877099,False,96.0,3,2,1.0,False,False,True,False,False,True,False,28.139204545454547,False,False,False,False,False,False,False,False,False,-75.605415,6.250849,POINT (-75.605415 6.250849)
1159,234c3725-d33e-4a52-afb4-3195e90b572f,272000000,60.0,4533333.333333333,4.0,2718437.97185619,5.0,False,60.0,2,2,1.0,False,False,False,False,False,False,False,28.139204545454547,False,False,False,False,False,False,False,False,False,-75.596306,6.2535496,POINT (-75.596306 6.2535496)
1160,235106dd-a1a8-4f99-989a-016fbc7432ea,380000000,96.0,3958333.3333333335,5.0,2718437.97185619,4.0,False,96.0,3,2,1.0,False,False,True,False,False,False,False,28.139204545454547,False,False,False,False,False,False,True,False,False,-75.58096,6.2407737,POINT (-75.58096 6.2407737)
1161,23540014-c915-41bf-a69c-5480a6e72a44,870000000,218.0,3990825.6880733934,4.0,2718437.97185619,7.125251846877099,False,218.0,5,5,1.0,False,False,False,False,False,False,False,28.139204545454547,False,False,False,False,False,False,False,False,False,-75.576256,6.213287,POINT (-75.576256 6.213287)
1162,23559953-0282-434c-ad3f-1ec6595ac2c5,370000000,73.0,5068493.150684931,4.0,282000.0,21.0,False,73.0,3,2,1.0,False,False,True,False,False,False,False,28.139204545454547,True,False,False,True,True,True,True,False,True,-75.563354,6.228619,POINT (-75.563354 6.228619)
1163,23599e48-5dd5-4962-9d3e-db2a0e73810c,530000000,95.0,5578947.368421053,5.0,224000.0,3.0,False,95.0,3,2,2.0,False,False,True,True,True,True,False,28.139204545454547,False,False,False,True,False,True,False,False,False,-75.59371,6.2448187,POINT (-75.59371 6.2448187)
1164,235d873b-558b-4ec4-aebd-3b5ed7b9607f,340000000,85.0,4000000.0,4.0,290000.0,15.0,False,85.0,3,2,1.0,False,False,True,False,True,False,False,28.139204545454547,True,False,False,True,True,True,True,False,True,-75.5827,6.2765207,POINT (-75.5827 6.2765207)
1165,236983ff-02c6-4924-95ed-3fa5ffee9b14,790000000,224.0,3526785.714285714,6.0,608000.0,3.0,False,224.0,4,4,2.0,True,False,True,True,True,True,False,28.139204545454547,True,False,False,True,True,True,True,False,True,-75.57073,6.2195525,POINT (-75.57073 6.2195525)
1166,2369bbe4-b0d3-49d7-87d1-a96f00a115f6,950000000,134.0,7089552.23880597,6.0,470000.0,7.125251846877099,False,134.0,3,4,2.0,True,False,True,True,True,True,False,28.139204545454547,True,False,False,True,True,True,True,False,True,-75.56648,6.20204,POINT (-75.56648 6.20204)
1167,236ce20f-fd80-4138-be6c-a5506cf22ad4,670000000,187.0,3582887.70053476,6.0,609000.0,5.0,False,187.0,3,4,3.0,True,False,True,False,True,False,True,28.139204545454547,False,False,False,False,False,True,True,False,False,-75.57934,6.1900377,POINT (-75.57934 6.1900377)
1168,236db1db-895a-4ce1-a618-23d743b4266c,685000000,170.0,4029411.7647058815,6.0,540000.0,1.0,False,170.0,4,4,2.0,True,False,True,True,True,True,False,28.139204545454547,True,False,False,True,True,True,True,False,False,-75.55493,6.21026,POINT (-75.55493 6.21026)
1169,237ad337-21c5-43bd-a593-eced390185b9,125000000,40.0,3125000.0,3.0,120000.0,11.0,False,40.0,2,2,1.6517575616022422,False,False,False,False,True,True,False,28.139204545454547,True,False,False,True,True,True,True,False,False,-75.61379,6.261094,POINT (-75.61379 6.261094)
1170,237fec83-9fbc-4bc6-b56f-4544e42e0b8a,652000000,171.0,3812865.497076024,6.0,1095000.0,7.125251846877099,True,14.0,3,4,2.0,True,False,True,False,True,False,True,28.139204545454547,False,False,False,False,False,False,True,False,False,-75.562386,6.2091646,POINT (-75.562386 6.2091646)
1171,23926fe4-23f9-4129-9c4d-eede393a74f1,118000000,40.0,2950000.0,1.0,82000.0,1.0,False,40.0,2,1,1.6517575616022422,False,False,False,False,False,False,False,28.139204545454547,True,False,False,False,True,False,False,False,False,-75.532074,6.2278337,POINT (-75.532074 6.2278337)
1172,23957f24-6885-46af-a8ed-c332cb177cda,330000000,69.0,4782608.695652174,4.0,250000.0,25.0,False,69.0,2,2,1.0,False,False,True,False,False,False,False,28.139204545454547,False,False,False,True,False,False,False,False,True,-75.607574,6.2183814,POINT (-75.607574 6.2183814)
